Route,Type,Image_Name,Lat,Long,Aanslag,Deuken en gaten,Scheefstand,Stickers/Graffiti,Verf/dekking,Working?
Willemspark,lichtmasten,Willemspark_275.png,52.07077614,4.294350859,B,,B,C,B,TRUE
Willemspark,lichtmasten,Willemspark_278.png,52.07032588,4.294305803,D,,C,,,TRUE
Willemspark,lichtmasten,Willemspark_284.png,52.07032588,4.294305803,C,,,,,TRUE
Benoordenhout,lichtmasten,Benoordenhout_418.png,52.07668338,4.294251145,,,,C,,TRUE
Benoordenhout,lichtmasten,Benoordenhout_415.png,52.07668338,4.294251145,B,,,B,,TRUE
Benoordenhout,lichtmasten,Benoordenhout_383.png,52.07718641,4.294209808,B,,,B,B,TRUE
ThirdCyclingRoute,lichtmasten,ThirdCyclingRoute_276.png,52.07341722,4.294204159,,,,B,B,TRUE
ThirdCyclingRoute,lichtmasten,ThirdCyclingRoute_282.png,52.07341722,4.294204159,B,,,,,TRUE
FourthcyclingRoute,lichtmasten,FourthcyclingRoute_682.png,52.06538271,4.2941291,B,,,,,TRUE
FirstSecondCyclingRoute,lichtmasten,FirstSecondCyclingRoute_950.png,52.07900079,4.294094814,,,,C,,TRUE
FourthcyclingRoute,lichtmasten,FourthcyclingRoute_734.png,52.06651347,4.294072221,B,,C,,,TRUE
ThirdCyclingRoute,lichtmasten,ThirdCyclingRoute_314.png,52.06640571,4.294055295,,,B,,,TRUE
Benoordenhout,lichtmasten,Benoordenhout_398.png,52.07693179,4.294033163,,,,B,,TRUE
Benoordenhout,lichtmasten,Benoordenhout_402.png,52.07693179,4.294033163,,,B,,B,TRUE
ThirdCyclingRoute,lichtmasten,ThirdCyclingRoute_374.png,52.05952134,4.293951013,,,B,,,TRUE
Willemspark,lichtmasten,Willemspark_300.png,52.06855964,4.293919592,D,,B,,,TRUE
ThirdCyclingRoute,lichtmasten,ThirdCyclingRoute_301.png,52.06855964,4.293919592,,,,,C,TRUE
Benoordenhout,lichtmasten,Benoordenhout_420.png,52.07722392,4.293841789,,,B,B,,TRUE
FirstCyclingRoute,lichtmasten,FirstCyclingRoute_653.png,52.08272535,4.293777575,,,,B,,TRUE
Willemspark,lichtmasten,Willemspark_266.png,52.07229411,4.293771097,B,,B,,D,TRUE
FourthcyclingRoute,lichtmasten,FourthcyclingRoute_647.png,52.06055036,4.293634494,C,,,,,TRUE
Benoordenhout,lichtmasten,Benoordenhout_352.png,52.07942115,4.293626946,,B,B,B,,TRUE
FourthcyclingRoute,lichtmasten,FourthcyclingRoute_400.png,52.0703755,4.29362001,B,,,,,TRUE
FourthcyclingRoute,lichtmasten,FourthcyclingRoute_678.png,52.06511585,4.293599846,C,,B,,,TRUE
FirstCyclingRoute,lichtmasten,FirstCyclingRoute_344.png,52.08211773,4.293586835,,,B,D,C,TRUE
Stationsbuurt,lichtmasten,Stationsbuurt_1103.jpg,52.063531,4.293495,B,C,,,,TRUE
Stationsbuurt,lichtmasten,Stationsbuurt_1104.jpg,52.063531,4.293495,,,B,,C,TRUE
ThirdCyclingRoute,lichtmasten,ThirdCyclingRoute_297.png,52.06906381,4.293437239,,,,B,,TRUE
FourthcyclingRoute,lichtmasten,FourthcyclingRoute_434.png,52.06927998,4.293377942,B,,,,,TRUE
FourthcyclingRoute,lichtmasten,FourthcyclingRoute_457.png,52.06927998,4.293377942,B,,C,,,TRUE
ThirdCyclingRoute,lichtmasten,ThirdCyclingRoute_369.png,52.05939029,4.293246401,,,,B,,TRUE
Benoordenhout,lichtmasten,Benoordenhout_385.png,52.07780679,4.293192186,,,,B,,TRUE
FourthcyclingRoute,lichtmasten,FourthcyclingRoute_403.png,52.06906347,4.292967678,C,,,,,TRUE
ThirdCyclingRoute,lichtmasten,ThirdCyclingRoute_287.png,52.07292765,4.292963065,,,,B,,TRUE
Benoordenhout,lichtmasten,Benoordenhout_349.png,52.07931375,4.292874126,,,,C,,TRUE
FirstSecondCyclingRoute,lichtmasten,FirstSecondCyclingRoute_936.png,52.07806479,4.292846751,,,,C,,TRUE
FourthcyclingRoute,lichtmasten,FourthcyclingRoute_39.png,52.07114224,4.292840496,D,,,,,TRUE
Benoordenhout,lichtmasten,Benoordenhout_393.png,52.0780256,4.292769238,,,,B,,TRUE
Benoordenhout,lichtmasten,Benoordenhout_396.png,52.0780256,4.292769238,B,,,B,,TRUE
FirstSecondCyclingRoute,lichtmasten,FirstSecondCyclingRoute_941.png,52.07854001,4.292597123,,,,B,,TRUE
Benoordenhout,lichtmasten,Benoordenhout_387.png,52.07828735,4.292574465,,,,B,,TRUE
ThirdCyclingRoute,lichtmasten,ThirdCyclingRoute_364.png,52.05925924,4.292541789,,,,B,,TRUE
Stationsbuurt,lichtmasten,Stationsbuurt_1089.jpg,52.0594341,4.2924924,,B,B,,,TRUE
Stationsbuurt,lichtmasten,Stationsbuurt_1090.jpg,52.0594341,4.2924924,,B,B,,,TRUE
Benoordenhout,lichtmasten,Benoordenhout_337.png,52.07925341,4.292444396,B,,,B,,TRUE
Benoordenhout,lichtmasten,Benoordenhout_342.png,52.07925341,4.292444396,,,B,C,,TRUE
Bezuidenhout,lichtmasten,Bezuidenhout_1004.jpg,52.0814836,4.2923936,,,,C,,TRUE
Bezuidenhout,lichtmasten,Bezuidenhout_1003.jpg,52.081474,4.2923698,,,,D,,TRUE
Benoordenhout,lichtmasten,Benoordenhout_389.png,52.07843539,4.292366031,,B,,B,,TRUE
Benoordenhout,lichtmasten,Benoordenhout_391.png,52.07843539,4.292366031,,,,B,,TRUE
FirstCyclingRoute,lichtmasten,FirstCyclingRoute_654.png,52.0825903,4.292295757,,,,,B,TRUE
FourthcyclingRoute,lichtmasten,FourthcyclingRoute_667.png,52.06415304,4.292267946,D,,C,,,TRUE
Willemspark,lichtmasten,Willemspark_929.png,52.05898346,4.29220416,,,C,C,,TRUE
FourthcyclingRoute,lichtmasten,FourthcyclingRoute_550.png,52.07306305,4.292196493,B,,,,,TRUE
Stationsbuurt,lichtmasten,Stationsbuurt_1044.jpg,52.0643054,4.2920111,B,,B,B,B,TRUE
Stationsbuurt,lichtmasten,Stationsbuurt_1131.jpg,52.062512,4.291951,,,B,B,,TRUE
FourthcyclingRoute,lichtmasten,FourthcyclingRoute_482.png,52.06945417,4.29189188,D,,B,,,TRUE
Bezuidenhout,lichtmasten,Bezuidenhout_1001.jpg,52.0807727,4.2918696,,,,B,,TRUE
Willemspark,lichtmasten,Willemspark_302.png,52.06941796,4.291690915,B,,B,B,,TRUE
Bezuidenhout,lichtmasten,Bezuidenhout_1002.jpg,52.0809758,4.2916228,,,,C,,TRUE
ThirdCyclingRoute,lichtmasten,ThirdCyclingRoute_362.png,52.06071452,4.291426384,,,,,B,TRUE
Willemspark,lichtmasten,Willemspark_927.png,52.05920318,4.291394485,C,,B,,D,TRUE
ThirdCyclingRoute,lichtmasten,ThirdCyclingRoute_251.png,52.08324435,4.291368358,,,,B,,TRUE
Willemspark,lichtmasten,Willemspark_959.png,52.06156399,4.291227253,D,,B,,,TRUE
Benoordenhout,lichtmasten,Benoordenhout_334.png,52.0810335,4.291217442,,,,C,,TRUE
FourthcyclingRoute,lichtmasten,FourthcyclingRoute_740.png,52.06422095,4.291213006,B,,B,,,TRUE
Willemspark,lichtmasten,Willemspark_304.png,52.06977337,4.29113305,,B,,B,,TRUE
FourthcyclingRoute,lichtmasten,FourthcyclingRoute_514.png,52.07100981,4.291060987,,,B,,,TRUE
FirstCyclingRoute,lichtmasten,FirstCyclingRoute_310.png,52.08230693,4.291049752,,,C,C,,TRUE
FourthcyclingRoute,lichtmasten,FourthcyclingRoute_527.png,52.07094275,4.290959932,C,,C,,,TRUE
FourthcyclingRoute,lichtmasten,FourthcyclingRoute_657.png,52.06221142,4.290897754,B,,,,,TRUE
ThirdCyclingRoute,lichtmasten,ThirdCyclingRoute_361.png,52.06167177,4.290866282,,,,B,,TRUE
Willemspark,lichtmasten,Willemspark_951.png,52.06167177,4.290866282,,,B,C,,TRUE
Willemspark,lichtmasten,Willemspark_953.png,52.06167177,4.290866282,,,B,,C,TRUE
FirstCyclingRoute,lichtmasten,FirstCyclingRoute_642.png,52.08245525,4.290813939,B,,,,,TRUE
FirstCyclingRoute,lichtmasten,FirstCyclingRoute_281.png,52.08253324,4.290770772,,,B,,B,TRUE
Willemspark,lichtmasten,Willemspark_360.png,52.07137503,4.290710266,,,B,,,TRUE
Stationsbuurt,lichtmasten,Stationsbuurt_1041.jpg,52.0640641,4.2906127,,,B,B,,TRUE
Stationsbuurt,lichtmasten,Stationsbuurt_1042.jpg,52.0640641,4.2906127,,,,B,,TRUE
Willemspark,lichtmasten,Willemspark_935.png,52.05996643,4.290590354,,,B,,B,TRUE
Willemspark,lichtmasten,Willemspark_918.png,52.05943149,4.290530893,C,,C,B,D,TRUE
Bezuidenhout,lichtmasten,Bezuidenhout_999.jpg,52.0809086,4.2904803,,,B,D,,TRUE
Bezuidenhout,lichtmasten,Bezuidenhout_998.jpg,52.0809169,4.2904702,,,,C,,TRUE
Stationsbuurt,lichtmasten,Stationsbuurt_1040.jpg,52.0639309,4.2904599,,,B,B,B,TRUE
Willemspark,lichtmasten,Willemspark_962.png,52.06262996,4.29043439,B,,B,,B,TRUE
Stationsbuurt,lichtmasten,Stationsbuurt_1039.jpg,52.0639398,4.2904111,B,,B,B,,TRUE
FourthcyclingRoute,lichtmasten,FourthcyclingRoute_496.png,52.07173791,4.290362673,C,,B,,,TRUE
ThirdCyclingRoute,lichtmasten,ThirdCyclingRoute_357.png,52.06262902,4.29030618,,,,B,,TRUE
FourthcyclingRoute,lichtmasten,FourthcyclingRoute_745.png,52.06394964,4.290099741,B,,,,,TRUE
FourthcyclingRoute,lichtmasten,FourthcyclingRoute_748.png,52.07264322,4.29009733,B,,,,,TRUE
Bezuidenhout,lichtmasten,Bezuidenhout_1000.jpg,52.0831356,4.2900916,,,,B,,TRUE
Willemspark,lichtmasten,Willemspark_366.png,52.07180093,4.290080095,,,B,,,TRUE
Willemspark,lichtmasten,Willemspark_37.png,52.06448761,4.290049955,,,B,,,TRUE
Willemspark,lichtmasten,Willemspark_38.png,52.06427713,4.290045461,,,,B,,TRUE
Willemspark,lichtmasten,Willemspark_46.png,52.06406665,4.290040967,,,,B,,TRUE
Willemspark,lichtmasten,Willemspark_51.png,52.06385617,4.290036473,B,,,,,TRUE
Willemspark,lichtmasten,Willemspark_48.png,52.06364569,4.290031979,C,,,,,TRUE
Willemspark,lichtmasten,Willemspark_49.png,52.06343521,4.290027485,,,B,,,TRUE
Willemspark,lichtmasten,Willemspark_50.png,52.06322473,4.290022991,B,,,,,TRUE
Willemspark,lichtmasten,Willemspark_52.png,52.06301425,4.290018497,,,B,,,TRUE
Willemspark,lichtmasten,Willemspark_56.png,52.06280377,4.290014003,,,B,B,,TRUE
ThirdCyclingRoute,lichtmasten,ThirdCyclingRoute_317.png,52.06326669,4.289965217,,,,,B,TRUE
Stationsbuurt,lichtmasten,Stationsbuurt_1094.jpg,52.0633915,4.2899541,B,,,B,,TRUE
Stationsbuurt,lichtmasten,Stationsbuurt_1095.jpg,52.0633919,4.2899418,B,C,,C,C,TRUE
Stationsbuurt,lichtmasten,Stationsbuurt_1097.jpg,52.0632001,4.2898084,B,C,,B,,TRUE
Willemspark,lichtmasten,Willemspark_63.png,52.06211259,4.289688027,,,B,C,,TRUE
FourthcyclingRoute,lichtmasten,FourthcyclingRoute_814.png,52.07255512,4.289592953,B,,,,,TRUE
Stationsbuurt,lichtmasten,Stationsbuurt_1096.jpg,52.063532,4.2895906,B,C,B,C,B,TRUE
Willemspark,lichtmasten,Willemspark_945.png,52.06139027,4.289585621,,B,,,,TRUE
Willemspark,lichtmasten,Willemspark_906.png,52.05967113,4.289562364,,,B,D,,TRUE
Willemspark,lichtmasten,Willemspark_914.png,52.05967113,4.289562364,,,B,,C,TRUE
ThirdCyclingRoute,lichtmasten,ThirdCyclingRoute_354.png,52.06351479,4.289483031,,,,B,,TRUE
FourthcyclingRoute,lichtmasten,FourthcyclingRoute_871.png,52.07240112,4.289466589,B,,,,,TRUE
Stationsbuurt,lichtmasten,Stationsbuurt_1102.jpg,52.0637868,4.289399,,C,,,B,TRUE
Willemspark,lichtmasten,Willemspark_359.png,52.07091893,4.289332922,,,C,B,D,TRUE
FirstCyclingRoute,lichtmasten,FirstCyclingRoute_655.png,52.0823202,4.289332121,B,,,,,TRUE
ThirdCyclingRoute,lichtmasten,ThirdCyclingRoute_353.png,52.06372437,4.289327564,B,,,,,TRUE
Willemspark,lichtmasten,Willemspark_942.png,52.0611967,4.289250015,,,B,B,,TRUE
Willemspark,lichtmasten,Willemspark_120.png,52.06397089,4.289143543,,,B,,C,TRUE
ThirdCyclingRoute,lichtmasten,ThirdCyclingRoute_350.png,52.06397623,4.289140495,,,,B,,TRUE
Willemspark,lichtmasten,Willemspark_132.png,52.06731033,4.289108972,C,,B,,,TRUE
ThirdCyclingRoute,lichtmasten,ThirdCyclingRoute_292.png,52.06969264,4.289080604,,,,B,,TRUE
Willemspark,lichtmasten,Willemspark_937.png,52.06034275,4.289066786,,,B,,C,TRUE
Willemspark,lichtmasten,Willemspark_66.png,52.06307538,4.288936793,,B,,B,,TRUE
Willemspark,lichtmasten,Willemspark_70.png,52.06307538,4.288936793,,,B,C,,TRUE
Willemspark,lichtmasten,Willemspark_87.png,52.06211259,4.288771621,C,,B,C,,TRUE
Willemspark,lichtmasten,Willemspark_90.png,52.06211259,4.288771621,,,B,C,,TRUE
Willemspark,lichtmasten,Willemspark_93.png,52.06211259,4.288771621,B,,B,B,,TRUE
Willemspark,lichtmasten,Willemspark_98.png,52.06177639,4.288761293,B,,B,B,,TRUE
Willemspark,lichtmasten,Willemspark_356.png,52.07069288,4.288715568,B,,B,,,TRUE
FourthcyclingRoute,lichtmasten,FourthcyclingRoute_920.png,52.07209063,4.288671842,B,,,,,TRUE
Willemspark,lichtmasten,Willemspark_307.png,52.06916915,4.288483887,B,,B,,,TRUE
Willemspark,lichtmasten,Willemspark_76.png,52.06257712,4.288382593,C,,B,C,,TRUE
Willemspark,lichtmasten,Willemspark_83.png,52.06257712,4.288382593,,,,C,,TRUE
Stationsbuurt,lichtmasten,Stationsbuurt_1035.jpg,52.0655542,4.288336,,,B,,B,TRUE
Stationsbuurt,lichtmasten,Stationsbuurt_1036.jpg,52.0655542,4.288336,,,B,,C,TRUE
Willemspark,lichtmasten,Willemspark_893.png,52.06003387,4.288095639,,,B,D,C,TRUE
Willemspark,lichtmasten,Willemspark_900.png,52.06003387,4.288095639,,,B,D,,TRUE
Willemspark,lichtmasten,Willemspark_905.png,52.06003387,4.288095639,B,,B,D,B,TRUE
FourthcyclingRoute,lichtmasten,FourthcyclingRoute_47.png,52.07188862,4.288095351,B,,,,,TRUE
Willemspark,lichtmasten,Willemspark_125.png,52.06731206,4.288079882,B,,,B,B,TRUE
Willemspark,lichtmasten,Willemspark_73.png,52.06275964,4.288072121,,,B,B,,TRUE
Stationsbuurt,lichtmasten,Stationsbuurt_1037.jpg,52.0660275,4.2879675,,,B,,C,TRUE
Stationsbuurt,lichtmasten,Stationsbuurt_1038.jpg,52.0660275,4.2879675,,,B,B,C,TRUE
Willemspark,lichtmasten,Willemspark_105.png,52.06190641,4.287966096,,,B,,C,TRUE
FirstCyclingRoute,lichtmasten,FirstCyclingRoute_643.png,52.08218515,4.287850303,,,,,B,TRUE
Stationsbuurt,lichtmasten,Stationsbuurt_1069.jpg,52.0658939,4.2877781,,,B,,B,TRUE
Willemspark,lichtmasten,Willemspark_101.png,52.0606655,4.287763966,,,B,B,B,TRUE
Willemspark,lichtmasten,Willemspark_316.png,52.06882764,4.287545001,B,,,,,TRUE
FourthcyclingRoute,lichtmasten,FourthcyclingRoute_96.png,52.07170391,4.287517283,B,,,,,TRUE
Stationsbuurt,lichtmasten,Stationsbuurt_1142.jpg,52.0814717,4.2874324,,C,B,D,,TRUE
Stationsbuurt,lichtmasten,Stationsbuurt_1141.jpg,52.0814655,4.2874145,,,B,D,B,TRUE
Willemspark,lichtmasten,Willemspark_124.png,52.06750273,4.287406698,B,,C,B,,TRUE
Willemspark,lichtmasten,Willemspark_339.png,52.06934044,4.287383042,B,,B,,B,TRUE
Willemspark,lichtmasten,Willemspark_108.png,52.06200195,4.287201795,,,B,C,,TRUE
Willemspark,lichtmasten,Willemspark_888.png,52.06026622,4.287159438,B,,B,C,,TRUE
ThirdCyclingRoute,lichtmasten,ThirdCyclingRoute_323.png,52.06865289,4.287074451,,,,,B,TRUE
ThirdCyclingRoute,lichtmasten,ThirdCyclingRoute_318.png,52.06737519,4.287050938,,,,,B,TRUE
FourthcyclingRoute,lichtmasten,FourthcyclingRoute_279.png,52.06995985,4.286996063,C,,B,,,TRUE
Willemspark,lichtmasten,Willemspark_351.png,52.06995985,4.286996063,,,B,,B,TRUE
FourthcyclingRoute,lichtmasten,FourthcyclingRoute_133.png,52.07148722,4.286851857,B,,,,,TRUE
FourthcyclingRoute,lichtmasten,FourthcyclingRoute_761.png,52.06755909,4.286709063,B,,,,,TRUE
ThirdCyclingRoute,lichtmasten,ThirdCyclingRoute_330.png,52.06957328,4.286607319,B,,,B,,TRUE
Willemspark,lichtmasten,Willemspark_319.png,52.0684775,4.286597753,,,B,D,,TRUE
FourthcyclingRoute,lichtmasten,FourthcyclingRoute_768.png,52.06798061,4.286439588,C,,C,,,TRUE
ThirdCyclingRoute,lichtmasten,ThirdCyclingRoute_324.png,52.06839192,4.286373524,,,,B,,TRUE
FirstCyclingRoute,lichtmasten,FirstCyclingRoute_644.png,52.0820501,4.286368485,B,,,,,TRUE
Stationsbuurt,lichtmasten,Stationsbuurt_1061.jpg,52.0647868,4.2863444,,,B,D,B,TRUE
ThirdCyclingRoute,lichtmasten,ThirdCyclingRoute_333.png,52.06951945,4.286239216,,,,,B,TRUE
Willemspark,lichtmasten,Willemspark_873.png,52.06050373,4.286198841,,,B,C,B,TRUE
Willemspark,lichtmasten,Willemspark_878.png,52.06050373,4.286198841,,,B,,C,TRUE
Willemspark,lichtmasten,Willemspark_887.png,52.06050373,4.286198841,B,,B,C,,TRUE
Willemspark,lichtmasten,Willemspark_321.png,52.06840411,4.286171052,B,,,,B,TRUE
Willemspark,lichtmasten,Willemspark_326.png,52.06840411,4.286171052,,,B,C,,TRUE
Willemspark,lichtmasten,Willemspark_328.png,52.06855479,4.285939738,D,,B,,,TRUE
Willemspark,lichtmasten,Willemspark_332.png,52.06855479,4.285939738,,,B,B,D,TRUE
Willemspark,lichtmasten,Willemspark_335.png,52.06855479,4.285939738,,C,B,B,C,TRUE
FourthcyclingRoute,lichtmasten,FourthcyclingRoute_772.png,52.06855479,4.285939738,B,,,,,TRUE
ThirdCyclingRoute,lichtmasten,ThirdCyclingRoute_327.png,52.06883752,4.285863091,,,,,B,TRUE
Willemspark,lichtmasten,Willemspark_336.png,52.06883752,4.285863091,,,B,B,,TRUE
FourthcyclingRoute,lichtmasten,FourthcyclingRoute_173.png,52.07120396,4.285819281,B,,,,,TRUE
FourthcyclingRoute,lichtmasten,FourthcyclingRoute_777.png,52.0688398,4.285775505,B,,,,,TRUE
Stationsbuurt,lichtmasten,Stationsbuurt_1064.jpg,52.0657672,4.2857053,,,B,D,,TRUE
Stationsbuurt,lichtmasten,Stationsbuurt_1060.jpg,52.065824,4.285571,,,B,B,B,TRUE
Stationsbuurt,lichtmasten,Stationsbuurt_1065.jpg,52.0660636,4.2853903,,,B,D,B,TRUE
Stationsbuurt,lichtmasten,Stationsbuurt_1066.jpg,52.0660759,4.2853818,,,B,B,,TRUE
Stationsbuurt,lichtmasten,Stationsbuurt_1067.jpg,52.0660759,4.2853818,,,B,B,,TRUE
Willemspark,lichtmasten,Willemspark_348.png,52.06914822,4.285327631,B,,B,C,,TRUE
FourthcyclingRoute,lichtmasten,FourthcyclingRoute_782.png,52.06914822,4.285327631,C,,C,,,TRUE
Stationsbuurt,lichtmasten,Stationsbuurt_1068.jpg,52.0667253,4.2852816,B,,B,B,,TRUE
Willemspark,lichtmasten,Willemspark_111.png,52.06267048,4.285279128,,,B,,,TRUE
Willemspark,lichtmasten,Willemspark_867.png,52.06076498,4.285206856,B,,,,,TRUE
Willemspark,lichtmasten,Willemspark_868.png,52.06076265,4.28520658,B,,,,,TRUE
Willemspark,lichtmasten,Willemspark_869.png,52.06076032,4.285206304,,,,C,,TRUE
Willemspark,lichtmasten,Willemspark_870.png,52.06075799,4.285206028,,,B,,,TRUE
Willemspark,lichtmasten,Willemspark_862.png,52.06075566,4.285205752,,,,C,,TRUE
Willemspark,lichtmasten,Willemspark_863.png,52.06075333,4.285205476,,,B,,,TRUE
Willemspark,lichtmasten,Willemspark_864.png,52.060751,4.2852052,,,B,,,TRUE
Willemspark,lichtmasten,Willemspark_854.png,52.06074867,4.285204924,,,B,C,,TRUE
Stationsbuurt,lichtmasten,Stationsbuurt_1138.jpg,52.0668184,4.2850676,B,,B,B,,TRUE
Stationsbuurt,lichtmasten,Stationsbuurt_1139.jpg,52.0668184,4.2850676,,,B,B,,TRUE
ThirdCyclingRoute,lichtmasten,ThirdCyclingRoute_338.png,52.06979244,4.285017627,,,,B,,TRUE
FourthcyclingRoute,lichtmasten,FourthcyclingRoute_789.png,52.06979244,4.285017627,B,,C,,,TRUE
FourthcyclingRoute,lichtmasten,FourthcyclingRoute_794.png,52.06979244,4.285017627,B,,C,,,TRUE
ThirdCyclingRoute,lichtmasten,ThirdCyclingRoute_340.png,52.06903212,4.284992651,B,,,,,TRUE
FourthcyclingRoute,lichtmasten,FourthcyclingRoute_215.png,52.07096041,4.28494832,B,,,,,TRUE
FirstCyclingRoute,lichtmasten,FirstCyclingRoute_645.png,52.08191505,4.284886667,B,,,,,TRUE
Willemspark,lichtmasten,Willemspark_849.png,52.0610227,4.284844757,,,B,D,,TRUE
Stationsbuurt,lichtmasten,Stationsbuurt_1088.jpg,52.0609196,4.2848152,,,B,B,B,TRUE
Stationsbuurt,lichtmasten,Stationsbuurt_1075.jpg,52.0665654,4.2847655,,,B,B,C,TRUE
Willemspark,lichtmasten,Willemspark_844.png,52.06085903,4.284758618,,,B,,,TRUE
FourthcyclingRoute,lichtmasten,FourthcyclingRoute_247.png,52.07071677,4.284756855,B,,,,,TRUE
Willemspark,lichtmasten,Willemspark_373.png,52.06892061,4.284727012,D,,B,,,TRUE
Willemspark,lichtmasten,Willemspark_376.png,52.06892061,4.284727012,,,B,B,,TRUE
Stationsbuurt,lichtmasten,Stationsbuurt_1074.jpg,52.0665375,4.2846704,,,B,B,C,TRUE
Stationsbuurt,lichtmasten,Stationsbuurt_1101.jpg,52.0642629,4.2844947,,,B,D,,TRUE
Stationsbuurt,lichtmasten,Stationsbuurt_1100.jpg,52.0642608,4.2844894,,,B,B,,TRUE
Stationsbuurt,lichtmasten,Stationsbuurt_1098.jpg,52.0623742,4.2844315,,,,C,,TRUE
Stationsbuurt,lichtmasten,Stationsbuurt_1099.jpg,52.0623755,4.2844294,B,,B,C,,TRUE
Willemspark,lichtmasten,Willemspark_368.png,52.0694723,4.284399157,,,,,B,TRUE
Willemspark,lichtmasten,Willemspark_505.png,52.07261036,4.284328151,,,B,C,,TRUE
Stationsbuurt,lichtmasten,Stationsbuurt_1063.jpg,52.0648316,4.2842274,,B,,D,,TRUE
Willemspark,lichtmasten,Willemspark_115.png,52.06285815,4.2841246,,,B,C,,TRUE
Stationsbuurt,lichtmasten,Stationsbuurt_1137.jpg,52.0664639,4.2839712,,,B,B,,TRUE
Stationsbuurt,lichtmasten,Stationsbuurt_1071.jpg,52.0651516,4.2839256,,,B,B,,TRUE
Willemspark,lichtmasten,Willemspark_506.png,52.07392196,4.283904006,,,B,B,,TRUE
Willemspark,lichtmasten,Willemspark_371.png,52.06901853,4.283895667,,,B,B,,TRUE
Willemspark,lichtmasten,Willemspark_507.png,52.07419401,4.283816846,,,B,B,,TRUE
Willemspark,lichtmasten,Willemspark_841.png,52.06100909,4.283714502,,,B,,B,TRUE
Willemspark,lichtmasten,Willemspark_508.png,52.07470416,4.283651331,,,B,C,,TRUE
Stationsbuurt,lichtmasten,Stationsbuurt_1062.jpg,52.0654889,4.2836053,,,B,B,,TRUE
Stationsbuurt,lichtmasten,Stationsbuurt_1073.jpg,52.0661869,4.2835992,,,B,B,,TRUE
Stationsbuurt,lichtmasten,Stationsbuurt_1072.jpg,52.0661843,4.2835912,,,B,B,B,TRUE
Willemspark,lichtmasten,Willemspark_504.png,52.07391629,4.283563694,,,B,B,,TRUE
Willemspark,lichtmasten,Willemspark_503.png,52.07415592,4.283487573,B,,B,B,,TRUE
Willemspark,lichtmasten,Willemspark_509.png,52.07553126,4.283390067,,,B,C,,TRUE
Willemspark,lichtmasten,Willemspark_834.png,52.06110695,4.283294536,,,B,B,B,TRUE
Willemspark,lichtmasten,Willemspark_510.png,52.07599647,4.283238938,,,B,C,,TRUE
Stationsbuurt,lichtmasten,Stationsbuurt_1070.jpg,52.0660352,4.2831631,B,,B,B,,TRUE
Willemspark,lichtmasten,Willemspark_502.png,52.07519445,4.283156033,B,,B,,,TRUE
Willemspark,lichtmasten,Willemspark_501.png,52.07546795,4.283069605,B,,B,C,,TRUE
Willemspark,lichtmasten,Willemspark_494.png,52.07576061,4.282973411,,,B,C,,TRUE
Willemspark,lichtmasten,Willemspark_388.png,52.06962291,4.28291633,C,,B,B,B,TRUE
Willemspark,lichtmasten,Willemspark_390.png,52.06962291,4.28291633,C,,B,B,,TRUE
Willemspark,lichtmasten,Willemspark_518.png,52.07793919,4.28286116,,,B,B,,TRUE
Willemspark,lichtmasten,Willemspark_832.png,52.06159995,4.282771007,,,B,C,,TRUE
Willemspark,lichtmasten,Willemspark_386.png,52.06862254,4.282734066,,,B,B,,TRUE
Willemspark,lichtmasten,Willemspark_384.png,52.068262,4.282715764,,,B,B,,TRUE
Willemspark,lichtmasten,Willemspark_392.png,52.06930265,4.282676277,C,,,B,,TRUE
Willemspark,lichtmasten,Willemspark_394.png,52.06930265,4.282676277,,,B,C,,TRUE
Willemspark,lichtmasten,Willemspark_464.png,52.07239423,4.282649471,B,,C,C,,TRUE
Willemspark,lichtmasten,Willemspark_379.png,52.06625298,4.282499224,B,,B,B,D,TRUE
Willemspark,lichtmasten,Willemspark_519.png,52.07786033,4.28249587,,,,C,,TRUE
ThirdCyclingRoute,lichtmasten,ThirdCyclingRoute_252.png,52.09391167,4.282470701,B,,,,,FALSE
Willemspark,lichtmasten,Willemspark_382.png,52.06691016,4.282197064,B,,B,B,B,TRUE
Willemspark,lichtmasten,Willemspark_493.png,52.07635338,4.281975318,,,,D,,TRUE
Willemspark,lichtmasten,Willemspark_492.png,52.07618132,4.281890345,,,,B,D,TRUE
Willemspark,lichtmasten,Willemspark_491.png,52.07616024,4.281606796,,,,B,C,TRUE
Willemspark,lichtmasten,Willemspark_520.png,52.07749428,4.281442866,,,B,D,,TRUE
ThirdCyclingRoute,lichtmasten,ThirdCyclingRoute_341.png,52.06588703,4.281230038,,,,B,,TRUE
Willemspark,lichtmasten,Willemspark_489.png,52.07582606,4.281217248,,,,,B,TRUE
Willemspark,lichtmasten,Willemspark_490.png,52.07582606,4.281217248,,,,B,B,TRUE
Willemspark,lichtmasten,Willemspark_488.png,52.07581506,4.280978858,,,,,D,TRUE
Willemspark,lichtmasten,Willemspark_486.png,52.07565379,4.28063665,,,B,C,B,TRUE
Willemspark,lichtmasten,Willemspark_487.png,52.07565379,4.28063665,,,,B,,TRUE
Willemspark,lichtmasten,Willemspark_417.png,52.0677274,4.280367472,,,,B,,TRUE
Willemspark,lichtmasten,Willemspark_479.png,52.07550865,4.280357565,,,,,D,TRUE
Willemspark,lichtmasten,Willemspark_477.png,52.07536321,4.280328773,,,B,C,B,TRUE
